cement,slag,ash,water,superplastic,coarseagg,fineagg,age,strength,converted_strength,converted_age,cement_normalized,slag_normalized,ash_normalized,water_normalized,superplastic_normalized,coarseagg_normalized,fineagg_normalized
170.3,155.5,0.0,185.7,0.0,1026.6,724.3,28,25.73,2,5,0.15593607305936075,0.43266555370061216,0.0,0.5103833865814695,0.0,0.655813953488372,0.3268941294530858
140.0,164.0,128.0,237.0,6.0,869.0,656.0,28,35.23,3,5,0.0867579908675799,0.45631608235948806,0.63968015992004,0.9201277955271565,0.18633540372670804,0.19767441860465107,0.15554440541896652
540.0,0.0,0.0,173.0,0.0,1125.0,613.0,90,69.66,5,7,1.0,0.0,0.0,0.40894568690095845,0.0,0.941860465116279,0.04766683391871562
135.7,203.5,0.0,185.7,0.0,1076.2,759.3,28,18.2,1,5,0.07694063926940636,0.5662214802448526,0.0,0.5103833865814695,0.0,0.8000000000000003,0.41470145509282474
150.9,0.0,183.9,166.6,11.6,991.2,772.2,28,15.57,1,5,0.11164383561643837,0.0,0.91904047976012,0.35782747603833864,0.3602484472049689,0.5529069767441861,0.4470647265429002
469.0,117.2,0.0,137.8,32.2,852.1,840.5,7,54.9,5,3,0.8378995433789953,0.3260990539788537,0.0,0.12779552715654963,1.0,0.14854651162790722,0.6184144505770195
290.4,0.0,96.2,168.1,9.4,961.2,865.0,100,48.97,4,9,0.4301369863013698,0.0,0.4807596201899051,0.36980830670926523,0.2919254658385093,0.465697674418605,0.6798795785248368
167.0,75.4,167.0,164.0,7.9,1007.3,770.1,100,56.81,5,9,0.14840182648401828,0.209794101279911,0.8345827086456772,0.33706070287539935,0.2453416149068323,0.5997093023255813,0.4417962870045158
250.2,166.8,0.0,203.5,0.0,977.6,694.1,7,19.35,1,3,0.3383561643835616,0.4641068447412355,0.0,0.6525559105431309,0.0,0.5133720930232557,0.25112895132965396
236.0,0.0,0.0,194.0,0.0,968.0,885.0,28,18.42,1,5,0.3059360730593607,0.0,0.0,0.5766773162939298,0.0,0.48546511627906996,0.7300551931761163
192.0,288.0,0.0,192.0,0.0,929.8,716.1,7,21.48,2,3,0.2054794520547945,0.8013355592654425,0.0,0.560702875399361,0.0,0.37441860465116283,0.30632212744606124
333.0,17.5,163.0,167.0,17.9,996.0,652.0,28,47.28,4,5,0.5273972602739725,0.04869226488592098,0.8145927036481759,0.3610223642172523,0.5559006211180123,0.566860465116279,0.14550928248871053
158.8,238.2,0.0,185.7,0.0,1040.6,734.3,28,21.07,2,5,0.12968036529680366,0.662771285475793,0.0,0.5103833865814695,0.0,0.6965116279069767,0.35198193677872536
252.3,0.0,98.8,146.3,14.2,987.8,889.0,28,50.6,5,5,0.34315068493150686,0.0,0.49375312343828087,0.19568690095846653,0.4409937888198757,0.5430232558139534,0.7400903161063723
446.0,24.0,79.0,162.0,11.6,967.0,712.0,7,38.02,3,3,0.7853881278538812,0.06677796327212021,0.3948025987006497,0.3210862619808308,0.3602484472049689,0.4825581395348837,0.29603612644254906
254.0,0.0,0.0,198.0,0.0,968.0,863.0,365,29.79,2,14,0.34703196347031967,0.0,0.0,0.6086261980830672,0.0,0.48546511627906996,0.674862017059709
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,360,42.13,4,13,0.5639269406392693,0.0,0.0,0.560702875399361,0.0,0.7151162790697674,0.5318615153035624
213.5,0.0,174.2,159.2,11.7,1043.6,771.9,3,15.61,1,2,0.2545662100456621,0.0,0.8705647176411794,0.29872204472843444,0.36335403726708065,0.7052325581395347,0.44631209232313096
251.4,0.0,118.3,188.5,5.8,1028.4,757.7,28,29.65,2,5,0.34109589041095895,0.0,0.5912043978010995,0.5327476038338659,0.18012422360248445,0.6610465116279074,0.4106874059207226
194.7,0.0,100.5,170.2,7.5,998.0,901.8,56,43.39,4,6,0.2116438356164383,0.0,0.5022488755622189,0.3865814696485623,0.23291925465838506,0.5726744186046511,0.7722027094831911
135.0,105.0,193.0,196.0,6.0,965.0,643.0,28,21.91,2,5,0.07534246575342468,0.29215358931552593,0.9645177411294353,0.5926517571884984,0.18633540372670804,0.4767441860465116,0.12293025589563467
277.1,0.0,97.4,160.6,11.8,973.9,875.6,28,48.28,4,5,0.39977168949771696,0.0,0.48675662168915546,0.3099041533546325,0.3664596273291925,0.5026162790697675,0.706472654290015
251.4,0.0,118.3,188.5,5.8,1028.4,757.7,100,43.58,4,9,0.34109589041095895,0.0,0.5912043978010995,0.5327476038338659,0.18012422360248445,0.6610465116279074,0.4106874059207226
387.0,20.0,94.0,157.0,14.3,938.0,845.0,3,22.75,2,2,0.6506849315068493,0.05564830272676684,0.4697651174412794,0.28115015974440905,0.4440993788819875,0.3982558139534884,0.6297039638735573
525.0,0.0,0.0,189.0,0.0,1125.0,613.0,3,33.8,3,2,0.9657534246575341,0.0,0.0,0.5367412140575081,0.0,0.941860465116279,0.04766683391871562
151.0,0.0,185.0,167.0,16.0,1074.0,678.0,28,13.46,1,5,0.11187214611872148,0.0,0.9245377311344328,0.3610223642172523,0.49689440993788814,0.7936046511627906,0.2107375815353738
146.5,114.6,89.3,201.9,8.8,860.0,829.5,28,19.99,1,5,0.10159817351598172,0.31886477462437396,0.4462768615692154,0.639776357827476,0.27329192546583847,0.17151162790697683,0.5908178625188161
362.6,189.0,0.0,164.9,11.6,944.7,755.8,91,79.3,5,8,0.5949771689497718,0.5258764607679466,0.0,0.34424920127795544,0.3602484472049689,0.417732558139535,0.4059207225288508
313.3,145.0,0.0,178.5,8.0,1001.9,688.7,28,41.05,4,5,0.4824200913242009,0.4034501947690596,0.0,0.4528753993610224,0.24844720496894407,0.5840116279069769,0.23758153537380844
250.2,166.8,0.0,203.5,0.0,977.6,694.1,28,36.96,3,5,0.3383561643835616,0.4641068447412355,0.0,0.6525559105431309,0.0,0.5133720930232557,0.25112895132965396
374.0,0.0,0.0,190.0,7.0,1013.0,730.0,28,39.05,3,5,0.6210045662100456,0.0,0.0,0.5447284345047922,0.21739130434782605,0.6162790697674421,0.3411941796287006
146.0,230.0,0.0,202.0,3.0,827.0,872.0,28,33.06,3,5,0.1004566210045662,0.6399554813578187,0.0,0.6405750798722045,0.09316770186335402,0.07558139534883734,0.6974410436527847
168.9,42.2,124.3,158.3,10.8,1080.8,796.2,28,31.12,3,5,0.15273972602739727,0.11741791875347804,0.6211894052973513,0.2915335463258788,0.3354037267080745,0.8133720930232555,0.5072754641244357
212.1,0.0,121.6,180.3,5.7,1057.6,779.3,14,20.92,2,4,0.2513698630136986,0.0,0.607696151924038,0.46725239616613434,0.17701863354037264,0.7459302325581394,0.46487706974410425
400.0,0.0,0.0,187.0,0.0,1025.0,745.0,7,30.14,3,3,0.6803652968036529,0.0,0.0,0.5207667731629393,0.0,0.6511627906976742,0.37882589061716
212.6,0.0,100.4,159.4,10.4,1003.8,903.8,56,44.4,4,6,0.25251141552511414,0.0,0.5017491254372815,0.3003194888178915,0.3229813664596273,0.5895348837209302,0.7772202709483189
275.0,0.0,0.0,183.0,0.0,1088.0,808.0,28,24.5,2,5,0.3949771689497717,0.0,0.0,0.48881789137380194,0.0,0.8343023255813953,0.5368790767686906
540.0,0.0,0.0,173.0,0.0,1125.0,613.0,180,71.62,5,11,1.0,0.0,0.0,0.40894568690095845,0.0,0.941860465116279,0.04766683391871562
376.0,0.0,0.0,214.6,0.0,1003.5,762.4,56,36.3,3,6,0.6255707762557077,0.0,0.0,0.7412140575079871,0.0,0.5886627906976742,0.42247867536377326
314.0,0.0,113.0,170.0,10.0,925.0,783.0,28,38.46,3,5,0.48401826484018257,0.0,0.5647176411794104,0.3849840255591055,0.3105590062111801,0.36046511627906996,0.474159558454591
298.0,0.0,107.0,164.0,13.0,953.0,784.0,28,35.86,3,5,0.44748858447488576,0.0,0.5347326336831585,0.33706070287539935,0.4037267080745341,0.44186046511627897,0.4766683391871551
251.4,0.0,118.3,192.9,5.8,1043.6,754.3,100,40.15,4,9,0.34109589041095895,0.0,0.5912043978010995,0.5678913738019169,0.18012422360248445,0.7052325581395347,0.40215755143000487
296.0,0.0,106.7,221.4,10.5,819.2,778.4,28,31.42,3,5,0.4429223744292237,0.0,0.5332333833083459,0.7955271565495208,0.3260869565217391,0.052906976744186096,0.4626191670847968
251.4,0.0,118.3,192.9,5.8,1043.6,754.3,14,20.73,2,4,0.34109589041095895,0.0,0.5912043978010995,0.5678913738019169,0.18012422360248445,0.7052325581395347,0.40215755143000487
153.0,102.0,0.0,192.0,0.0,888.0,943.1,3,4.78,1,2,0.11643835616438353,0.2838063439065109,0.0,0.560702875399361,0.0,0.2529069767441863,0.8758153537380833
314.0,145.3,113.2,178.9,8.0,869.1,690.2,28,46.23,4,5,0.48401826484018257,0.40428491930996113,0.5657171414292854,0.45607028753993606,0.24844720496894407,0.19796511627906987,0.24134470647265438
190.3,0.0,125.2,166.6,9.9,1079.0,798.9,100,33.56,3,9,0.20159817351598175,0.0,0.6256871564217892,0.35782747603833864,0.3074534161490683,0.808139534883721,0.5140491721023583
446.0,24.0,79.0,162.0,11.6,967.0,712.0,3,23.35,2,2,0.7853881278538812,0.06677796327212021,0.3948025987006497,0.3210862619808308,0.3602484472049689,0.4825581395348837,0.29603612644254906
307.0,0.0,0.0,193.0,0.0,968.0,812.0,90,32.92,3,7,0.4680365296803653,0.0,0.0,0.5686900958466454,0.0,0.48546511627906996,0.5469141996989462
516.0,0.0,0.0,162.0,8.3,801.0,802.0,28,41.37,4,5,0.9452054794520546,0.0,0.0,0.3210862619808308,0.2577639751552795,0.0,0.5218263923733064
168.0,42.1,163.8,121.8,5.7,1058.7,780.1,56,32.85,3,6,0.1506849315068493,0.1171396772398442,0.8185907046476762,0.0,0.17701863354037264,0.7491279069767445,0.46688409433015554
427.5,47.5,0.0,228.0,0.0,932.0,594.0,7,35.08,3,3,0.7431506849315068,0.13216471897607124,0.0,0.8482428115015974,0.0,0.3808139534883721,0.0
173.5,50.1,173.5,164.8,6.5,1006.2,793.5,28,38.2,3,5,0.1632420091324201,0.13939899833055094,0.8670664667666167,0.3434504792332269,0.20186335403726705,0.5965116279069771,0.5005017561465128
333.0,0.0,0.0,192.0,0.0,931.2,842.6,7,23.4,2,3,0.5273972602739725,0.0,0.0,0.560702875399361,0.0,0.37848837209302344,0.6236828901154039
339.0,0.0,0.0,197.0,0.0,968.0,781.0,7,20.97,2,3,0.5410958904109588,0.0,0.0,0.6006389776357828,0.0,0.48546511627906996,0.46914199698946324
152.0,0.0,112.0,184.0,8.0,992.0,816.0,28,12.18,1,5,0.1141552511415525,0.0,0.559720139930035,0.49680511182108633,0.24844720496894407,0.5552325581395348,0.5569493226292022
213.8,98.1,24.5,181.7,6.7,1066.0,785.5,3,13.18,1,2,0.25525114155251144,0.27295492487479134,0.12243878060969515,0.4784345047923322,0.20807453416149066,0.7703488372093026,0.48043151028600106
152.7,144.7,0.0,178.1,8.0,999.7,822.2,28,19.01,1,5,0.11575342465753419,0.4026154702281581,0.0,0.4496805111821085,0.24844720496894407,0.5776162790697676,0.5725037631710992
198.6,132.4,0.0,192.0,0.0,978.4,825.5,7,14.64,1,3,0.22054794520547943,0.3683917640511965,0.0,0.560702875399361,0.0,0.5156976744186048,0.5807827395885601
222.4,0.0,96.7,189.3,4.5,967.1,870.3,3,11.58,1,2,0.2748858447488584,0.0,0.4832583708145927,0.5391373801916934,0.13975155279503104,0.4828488372093025,0.6931761164074259
305.0,0.0,100.0,196.0,10.0,959.0,705.0,28,30.12,3,5,0.46347031963470314,0.0,0.49975012493753124,0.5926517571884984,0.3105590062111801,0.4593023255813953,0.2784746613146012
375.0,0.0,0.0,186.0,0.0,1038.0,758.0,7,26.06,2,3,0.6232876712328768,0.0,0.0,0.5127795527156549,0.0,0.6889534883720931,0.41144004014049185
297.2,0.0,117.5,174.8,9.5,1022.8,753.5,100,56.74,5,9,0.44566210045662097,0.0,0.5872063968015993,0.4233226837060704,0.29503105590062106,0.644767441860465,0.4001505268439538
148.5,139.4,108.6,192.7,6.1,892.4,780.0,28,23.7,2,5,0.10616438356164382,0.3878686700055649,0.5427286356821589,0.5662939297124601,0.18944099378881984,0.2656976744186048,0.46663321625689913
272.8,105.1,81.8,209.7,9.0,904.0,679.7,28,37.17,3,5,0.3899543378995434,0.29243183082915974,0.40879560219890054,0.7020766773162939,0.2795031055900621,0.29941860465116266,0.2150025087807328
424.0,22.0,132.0,168.0,8.9,822.0,750.0,3,32.11,3,2,0.7351598173515981,0.061213132999443524,0.6596701649175413,0.3690095846645367,0.2763975155279503,0.06104651162790686,0.39136979427997987
359.0,19.0,141.0,154.0,10.9,942.0,801.0,7,38.61,3,3,0.58675799086758,0.0528658875904285,0.704647676161919,0.25718849840255587,0.3385093167701863,0.4098837209302326,0.5193176116407427
332.5,142.5,0.0,228.0,0.0,932.0,594.0,28,33.02,3,5,0.5262557077625571,0.3964941569282137,0.0,0.8482428115015974,0.0,0.3808139534883721,0.0
380.0,95.0,0.0,228.0,0.0,932.0,594.0,28,36.45,3,5,0.634703196347032,0.2643294379521425,0.0,0.8482428115015974,0.0,0.3808139534883721,0.0
446.0,24.0,79.0,162.0,11.6,967.0,712.0,7,52.01,5,3,0.7853881278538812,0.06677796327212021,0.3948025987006497,0.3210862619808308,0.3602484472049689,0.4825581395348837,0.29603612644254906
108.3,162.4,0.0,203.5,0.0,938.2,849.0,7,7.72,1,3,0.014383561643835613,0.45186421814134675,0.0,0.6525559105431309,0.0,0.3988372093023256,0.6397390868038133
249.1,0.0,98.8,158.1,12.8,987.8,889.0,14,28.68,2,4,0.33584474885844745,0.0,0.49375312343828087,0.28993610223642174,0.39751552795031053,0.5430232558139534,0.7400903161063723
389.9,189.0,0.0,145.9,22.0,944.7,755.8,7,59.09,5,3,0.6573059360730593,0.5258764607679466,0.0,0.19249201277955286,0.6832298136645962,0.417732558139535,0.4059207225288508
250.0,0.0,95.7,191.8,5.3,948.9,857.2,14,24.66,2,4,0.33789954337899536,0.0,0.4782608695652174,0.5591054313099042,0.16459627329192544,0.4299418604651164,0.6603110888108381
213.7,0.0,174.7,154.8,10.2,1053.5,776.4,3,17.57,1,2,0.25502283105022827,0.0,0.873063468265867,0.2635782747603834,0.31677018633540366,0.7340116279069768,0.4576016056196688
165.0,128.5,132.1,175.1,8.1,1005.8,746.6,28,46.39,4,5,0.14383561643835613,0.35754034501947696,0.6601699150424788,0.42571884984025554,0.2515527950310559,0.5953488372093023,0.38283993978926256
182.0,45.2,122.0,170.2,8.2,1059.4,780.7,28,31.27,3,5,0.182648401826484,0.12576516416249306,0.6096951524237881,0.3865814696485623,0.2546583850931676,0.7511627906976748,0.468389362769694
469.0,117.2,0.0,137.8,32.2,852.1,840.5,28,66.9,5,5,0.8378995433789953,0.3260990539788537,0.0,0.12779552715654963,1.0,0.14854651162790722,0.6184144505770195
154.0,174.0,185.0,228.0,7.0,845.0,612.0,28,24.34,2,5,0.1187214611872146,0.4841402337228715,0.9245377311344328,0.8482428115015974,0.21739130434782605,0.12790697674418627,0.045158053186151514
250.0,0.0,0.0,182.0,0.0,1100.0,820.0,28,20.87,2,5,0.33789954337899536,0.0,0.0,0.48083067092651754,0.0,0.8691860465116279,0.5669844455594582
200.0,133.0,0.0,192.0,0.0,965.4,806.2,28,30.44,3,5,0.2237442922374429,0.3700612131329995,0.0,0.560702875399361,0.0,0.4779069767441859,0.5323632714500752
172.4,13.6,172.4,156.8,4.1,1006.3,856.4,14,29.75,2,4,0.16073059360730596,0.03784084585420145,0.8615692153923039,0.2795527156549522,0.1273291925465838,0.5968023255813955,0.6583040642247868
164.2,0.0,200.1,181.2,12.6,849.3,846.0,28,15.09,1,5,0.14200913242009128,0.0,1.0,0.47444089456869,0.3913043478260869,0.140406976744186,0.6322127446061214
382.5,0.0,0.0,185.7,0.0,1047.8,739.3,7,24.07,2,3,0.6404109589041096,0.0,0.0,0.5103833865814695,0.0,0.717441860465116,0.36452584044154523
313.0,161.0,0.0,178.0,10.0,917.0,759.0,28,52.44,5,5,0.48173515981735154,0.44796883695047307,0.0,0.4488817891373802,0.3105590062111801,0.33720930232558155,0.41394882087305573
250.0,180.0,95.0,159.0,9.5,860.0,800.0,28,67.87,5,5,0.33789954337899536,0.5008347245409016,0.4747626186906547,0.2971246006389776,0.29503105590062106,0.17151162790697683,0.5168088309081786
397.0,0.0,0.0,185.0,0.0,1040.0,734.0,28,39.09,3,5,0.6735159817351597,0.0,0.0,0.5047923322683707,0.0,0.6947674418604652,0.35122930255895635
139.7,163.9,127.7,236.7,5.8,868.6,655.6,28,35.23,3,5,0.08607305936073056,0.45603784084585425,0.6381809095452274,0.9177316293929711,0.18012422360248445,0.19651162790697674,0.15454089312594088
190.3,0.0,125.2,161.9,9.9,1088.1,802.6,56,38.56,3,6,0.20159817351598175,0.0,0.6256871564217892,0.32028753993610226,0.3074534161490683,0.8345930232558136,0.5233316608128449
331.0,170.0,0.0,195.0,8.0,811.0,802.0,28,56.61,5,5,0.5228310502283104,0.47301057317751816,0.0,0.584664536741214,0.24844720496894407,0.029069767441860517,0.5218263923733064
229.7,0.0,118.2,195.2,6.1,1028.1,757.6,14,22.32,2,4,0.291552511415525,0.0,0.5907046476761619,0.5862619808306708,0.18944099378881984,0.660174418604651,0.4104365278474662
425.0,106.3,0.0,153.5,16.5,852.1,887.1,7,49.2,4,3,0.7374429223744292,0.29577072899276574,0.0,0.25319488817891367,0.5124223602484471,0.14854651162790722,0.7353236327145007
385.0,0.0,0.0,186.0,0.0,966.0,763.0,1,6.27,1,1,0.6461187214611872,0.0,0.0,0.5127795527156549,0.0,0.47965116279069786,0.4239839438033117
238.1,0.0,94.1,186.7,7.0,949.9,847.0,14,25.69,2,4,0.31073059360730587,0.0,0.4702648675662169,0.5183706070287539,0.21739130434782605,0.43284883720930223,0.6347215253386855
325.6,166.4,0.0,174.0,8.9,881.6,790.0,28,61.24,5,5,0.5105022831050228,0.4629938786867001,0.0,0.41693290734824284,0.2763975155279503,0.23430232558139563,0.4917210235825389
337.9,189.0,0.0,174.9,9.5,944.7,755.8,91,67.8,5,8,0.5385844748858446,0.5258764607679466,0.0,0.4241214057507987,0.29503105590062106,0.417732558139535,0.4059207225288508
222.4,0.0,96.7,189.3,4.5,967.1,870.3,28,24.89,2,5,0.2748858447488584,0.0,0.4832583708145927,0.5391373801916934,0.13975155279503104,0.4828488372093025,0.6931761164074259
212.0,0.0,124.8,159.0,7.8,1085.4,799.5,100,47.82,4,9,0.2511415525114155,0.0,0.623688155922039,0.2971246006389776,0.24223602484472045,0.8267441860465121,0.5155544405418968
181.4,0.0,167.0,169.6,7.6,1055.6,777.8,56,35.57,3,6,0.18127853881278538,0.0,0.8345827086456772,0.3817891373801916,0.23602484472049687,0.7401162790697673,0.4611138986452583
531.3,0.0,0.0,141.8,28.2,852.1,893.7,56,58.8,5,6,0.9801369863013696,0.0,0.0,0.15974440894568698,0.8757763975155278,0.14854651162790722,0.751881585549423
337.9,189.0,0.0,174.9,9.5,944.7,755.8,7,35.1,3,3,0.5385844748858446,0.5258764607679466,0.0,0.4241214057507987,0.29503105590062106,0.417732558139535,0.4059207225288508
302.0,0.0,0.0,203.0,0.0,974.0,817.0,28,21.75,2,5,0.4566210045662101,0.0,0.0,0.6485623003194889,0.0,0.5029069767441863,0.5594581033617663
313.3,262.2,0.0,175.5,8.6,1046.9,611.8,3,28.8,2,2,0.4824200913242009,0.7295492487479133,0.0,0.42891373801916943,0.26708074534161486,0.714825581395349,0.04465629703963869
332.5,142.5,0.0,228.0,0.0,932.0,594.0,7,30.28,3,3,0.5262557077625571,0.3964941569282137,0.0,0.8482428115015974,0.0,0.3808139534883721,0.0
300.0,0.0,0.0,184.0,0.0,1075.0,795.0,7,15.58,1,3,0.4520547945205479,0.0,0.0,0.49680511182108633,0.0,0.7965116279069768,0.5042649272453588
337.9,189.0,0.0,174.9,9.5,944.7,755.8,3,24.1,2,2,0.5385844748858446,0.5258764607679466,0.0,0.4241214057507987,0.29503105590062106,0.417732558139535,0.4059207225288508
388.6,97.1,0.0,157.9,12.1,852.1,925.7,7,34.9,3,3,0.6543378995433791,0.27017250973845297,0.0,0.2883386581469649,0.3757763975155279,0.14854651162790722,0.8321625689914705
491.0,26.0,123.0,201.0,3.9,822.0,699.0,3,29.55,2,2,0.8881278538812785,0.07234279354479689,0.6146926536731635,0.6325878594249201,0.12111801242236023,0.06104651162790686,0.2634219769192172
165.0,0.0,143.6,163.8,0.0,1005.6,900.9,3,14.4,1,2,0.14383561643835613,0.0,0.7176411794102948,0.3354632587859425,0.0,0.5947674418604652,0.7699448068238837
252.3,0.0,98.8,146.3,14.2,987.8,889.0,56,55.83,5,6,0.34315068493150686,0.0,0.49375312343828087,0.19568690095846653,0.4409937888198757,0.5430232558139534,0.7400903161063723
349.0,0.0,0.0,192.0,0.0,1056.0,809.0,3,15.87,1,2,0.5639269406392693,0.0,0.0,0.560702875399361,0.0,0.7412790697674421,0.5393878575012543
427.5,47.5,0.0,228.0,0.0,932.0,594.0,270,43.01,4,12,0.7431506849315068,0.13216471897607124,0.0,0.8482428115015974,0.0,0.3808139534883721,0.0
249.1,0.0,98.8,158.1,12.8,987.8,889.0,3,15.36,1,2,0.33584474885844745,0.0,0.49375312343828087,0.28993610223642174,0.39751552795031053,0.5430232558139534,0.7400903161063723
203.5,135.7,0.0,185.7,0.0,1076.2,759.3,28,22.63,2,5,0.2317351598173516,0.377573734001113,0.0,0.5103833865814695,0.0,0.8000000000000003,0.41470145509282474
132.0,206.5,160.9,178.9,5.5,866.9,735.6,28,33.31,3,5,0.0684931506849315,0.5745687256538676,0.8040979510244878,0.45607028753993606,0.17080745341614906,0.1915697674418606,0.3552433517310587
387.0,20.0,94.0,157.0,11.6,938.0,845.0,3,34.77,3,2,0.6506849315068493,0.05564830272676684,0.4697651174412794,0.28115015974440905,0.3602484472049689,0.3982558139534884,0.6297039638735573
425.0,106.3,0.0,151.4,18.6,936.0,803.7,3,36.3,3,2,0.7374429223744292,0.29577072899276574,0.0,0.23642172523961658,0.577639751552795,0.3924418604651163,0.5260913196186656
312.7,144.7,0.0,127.3,8.0,999.7,822.2,28,44.52,4,5,0.4810502283105022,0.4026154702281581,0.0,0.04392971246006394,0.24844720496894407,0.5776162790697676,0.5725037631710992
375.0,93.8,0.0,126.6,23.4,852.1,992.6,28,56.7,5,5,0.6232876712328768,0.2609905397885365,0.0,0.03833865814696491,0.7267080745341613,0.14854651162790722,1.0000000000000002
218.2,54.6,123.8,140.8,11.9,1075.7,792.7,100,63.53,5,9,0.265296803652968,0.1519198664440735,0.6186906546726637,0.15175718849840258,0.3695652173913043,0.7985465116279071,0.49849473156046176
300.0,0.0,0.0,184.0,0.0,1075.0,795.0,28,26.85,2,5,0.4520547945205479,0.0,0.0,0.49680511182108633,0.0,0.7965116279069768,0.5042649272453588
162.0,190.0,148.0,179.0,19.0,838.0,741.0,28,33.76,3,5,0.136986301369863,0.528658875904285,0.7396301849075463,0.4568690095846646,0.5900621118012421,0.10755813953488369,0.3687907676869042
310.0,0.0,0.0,192.0,0.0,970.0,850.0,180,37.33,3,11,0.4748858447488585,0.0,0.0,0.560702875399361,0.0,0.49127906976744207,0.6422478675363774
310.0,0.0,0.0,192.0,0.0,1012.0,830.0,120,38.7,3,10,0.4748858447488585,0.0,0.0,0.560702875399361,0.0,0.6133720930232558,0.5920722528850979
401.8,94.7,0.0,147.4,11.4,946.8,852.1,56,73.7,5,6,0.6844748858447489,0.263494713411241,0.0,0.20447284345047922,0.3540372670807453,0.4238372093023255,0.6475163070747618
213.7,98.1,24.5,181.7,6.9,1065.8,785.4,100,53.9,5,9,0.25502283105022827,0.27295492487479134,0.12243878060969515,0.4784345047923322,0.21428571428571427,0.769767441860465,0.48018063221274465
153.0,145.0,113.0,178.0,8.0,1002.0,689.0,28,25.56,2,5,0.11643835616438353,0.4034501947690596,0.5647176411794104,0.4488817891373802,0.24844720496894407,0.5843023255813953,0.23833416959357745
273.0,105.0,82.0,210.0,9.0,904.0,680.0,28,37.17,3,5,0.39041095890410954,0.29215358931552593,0.40979510244877565,0.7044728434504792,0.2795031055900621,0.29941860465116266,0.2157551430005018
214.9,53.8,121.9,155.6,9.6,1014.3,780.6,56,53.96,5,6,0.2577625570776256,0.1496939343350028,0.6091954022988506,0.26996805111821076,0.29813664596273287,0.6200581395348834,0.4681384846964376
172.4,13.6,172.4,156.8,4.1,1006.3,856.4,3,21.29,2,2,0.16073059360730596,0.03784084585420145,0.8615692153923039,0.2795527156549522,0.1273291925465838,0.5968023255813955,0.6583040642247868
516.0,0.0,0.0,162.0,8.2,801.0,802.0,28,41.37,4,5,0.9452054794520546,0.0,0.0,0.3210862619808308,0.2546583850931676,0.0,0.5218263923733064
116.0,173.0,0.0,192.0,0.0,909.8,891.9,7,10.09,1,3,0.0319634703196347,0.48135781858653315,0.0,0.560702875399361,0.0,0.3162790697674418,0.7473657802308076
331.0,0.0,0.0,192.0,0.0,1025.0,821.0,7,17.44,1,3,0.5228310502283104,0.0,0.0,0.560702875399361,0.0,0.6511627906976742,0.5694932262920223
212.1,0.0,121.6,180.3,5.7,1057.6,779.3,100,39.61,3,9,0.2513698630136986,0.0,0.607696151924038,0.46725239616613434,0.17701863354037264,0.7459302325581394,0.46487706974410425
155.0,0.0,143.0,193.0,9.0,1047.0,697.0,28,12.46,1,5,0.12100456621004568,0.0,0.7146426786606697,0.5686900958466454,0.2795031055900621,0.7151162790697674,0.25840441545408943
401.8,94.7,0.0,147.4,11.4,946.8,852.1,3,41.1,4,2,0.6844748858447489,0.263494713411241,0.0,0.20447284345047922,0.3540372670807453,0.4238372093023255,0.6475163070747618
279.8,128.9,100.4,172.4,9.5,825.1,804.9,28,52.83,5,5,0.4059360730593607,0.35865331107401227,0.5017491254372815,0.40415335463258795,0.29503105590062106,0.07005813953488405,0.5291018564977421
158.4,0.0,194.9,219.7,11.0,897.7,712.9,28,8.54,1,5,0.12876712328767126,0.0,0.9740129935032484,0.7819488817891374,0.3416149068322981,0.2811046511627908,0.29829402910185654
265.0,111.0,86.0,195.0,6.0,833.0,790.0,28,41.54,4,5,0.37214611872146114,0.30884808013355597,0.4297851074462769,0.584664536741214,0.18633540372670804,0.09302325581395365,0.4917210235825389
237.5,237.5,0.0,228.0,0.0,932.0,594.0,270,38.41,3,12,0.3093607305936073,0.6608235948803562,0.0,0.8482428115015974,0.0,0.3808139534883721,0.0
290.4,0.0,96.2,168.1,9.4,961.2,865.0,3,22.5,2,2,0.4301369863013698,0.0,0.4807596201899051,0.36980830670926523,0.2919254658385093,0.465697674418605,0.6798795785248368
425.0,106.3,0.0,153.5,16.5,852.1,887.1,56,64.3,5,6,0.7374429223744292,0.29577072899276574,0.0,0.25319488817891367,0.5124223602484471,0.14854651162790722,0.7353236327145007
277.1,0.0,97.4,160.6,11.8,973.9,875.6,14,41.89,4,4,0.39977168949771696,0.0,0.48675662168915546,0.3099041533546325,0.3664596273291925,0.5026162790697675,0.706472654290015
213.5,0.0,174.2,154.6,11.7,1052.3,775.5,14,33.7,3,4,0.2545662100456621,0.0,0.8705647176411794,0.2619808306709266,0.36335403726708065,0.7305232558139534,0.4553437029603613
146.0,173.0,0.0,182.0,3.0,986.0,817.0,28,23.74,2,5,0.1004566210045662,0.48135781858653315,0.0,0.48083067092651754,0.09316770186335402,0.5377906976744184,0.5594581033617663
425.0,106.3,0.0,153.5,16.5,852.1,887.1,7,49.2,4,3,0.7374429223744292,0.29577072899276574,0.0,0.25319488817891367,0.5124223602484471,0.14854651162790722,0.7353236327145007
500.1,0.0,0.0,200.0,3.0,1124.4,613.2,28,44.13,4,5,0.9089041095890411,0.0,0.0,0.6246006389776357,0.09316770186335402,0.9401162790697679,0.048168590065228445
